product_name,category,brand,product_id,standard_cost,create_date,update_date
RYZEN 3rd gen. 3583,CPU,Intel,945,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
99 GB DDR4 RAM,NIC,Hynix,946,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
85 TB HDD,HDD,Seagate,947,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
84 TB SSD,SSD,Samsung,948,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
87 GB DDR4 Ram,NIC,Hynix,949,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
91 GB DDR4 RAM,RAM,Samsung,950,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
340 GB SSD,SSD,Samsung,951,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
92 GB DDR4 RAM,RAM,Hynix,952,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
87 Fans Cabinet,Cabinet,Asus,953,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
86 TB HDD,HDD,Western Digital,954,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
596 GB M.2,SSD,Samsung,955,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3584,CPU,Intel,956,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
100 GB DDR4 RAM,RAM,Hynix,957,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
86 TB HDD,HDD,Seagate,958,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
85 TB SSD,SSD,Samsung,959,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
88 GB DDR4 Ram,RAM,Hynix,960,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
92 GB DDR4 RAM,RAM,Samsung,961,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
341 GB SSD,SSD,Samsung,962,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
93 GB DDR4 RAM,Computer Case,Hynix,963,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
88 Fans Cabinet,Cabinet,Asus,964,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
87 TB HDD,HDD,Western Digital,965,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
597 GB M.2,SSD,Samsung,966,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3585,CPU,Intel,967,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
101 GB DDR4 RAM,Computer Case,Hynix,968,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
87 TB HDD,HDD,Seagate,969,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
86 TB SSD,SSD,Samsung,970,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
89 GB DDR4 Ram,Computer Case,Hynix,971,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
93 GB DDR4 RAM,RAM,Samsung,972,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
342 GB SSD,SSD,Samsung,973,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
94 GB DDR4 RAM,NIC,Hynix,974,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
89 Fans Cabinet,Cabinet,Asus,975,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
88 TB HDD,HDD,Western Digital,976,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
598 GB M.2,SSD,Samsung,977,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3586,CPU,Intel,978,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
102 GB DDR4 RAM,NIC,Hynix,979,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
88 TB HDD,HDD,Seagate,980,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
87 TB SSD,SSD,Samsung,981,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
90 GB DDR4 Ram,NIC,Hynix,982,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
94 GB DDR4 RAM,RAM,Samsung,983,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
343 GB SSD,SSD,Samsung,984,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
95 GB DDR4 RAM,RAM,Hynix,985,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
90 Fans Cabinet,Cabinet,Asus,986,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
89 TB HDD,HDD,Western Digital,987,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
599 GB M.2,SSD,Samsung,988,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3587,CPU,Intel,989,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
103 GB DDR4 RAM,RAM,Hynix,990,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
89 TB HDD,HDD,Seagate,991,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
88 TB SSD,SSD,Samsung,992,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
91 GB DDR4 Ram,RAM,Hynix,993,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
95 GB DDR4 RAM,RAM,Samsung,994,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
344 GB SSD,SSD,Samsung,995,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
96 GB DDR4 RAM,Computer Case,Hynix,996,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
91 Fans Cabinet,Cabinet,Asus,997,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
90 TB HDD,HDD,Western Digital,998,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
600 GB M.2,SSD,Samsung,999,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3588,CPU,Intel,1000,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
104 GB DDR4 RAM,Computer Case,Hynix,1001,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
90 TB HDD,HDD,Seagate,1002,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
89 TB SSD,SSD,Samsung,1003,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
92 GB DDR4 Ram,Computer Case,Hynix,1004,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
96 GB DDR4 RAM,RAM,Samsung,1005,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
345 GB SSD,SSD,Samsung,1006,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
97 GB DDR4 RAM,NIC,Hynix,1007,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
92 Fans Cabinet,Cabinet,Asus,1008,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
91 TB HDD,HDD,Western Digital,1009,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
601 GB M.2,SSD,Samsung,1010,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3589,CPU,Intel,1011,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
105 GB DDR4 RAM,NIC,Hynix,1012,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
91 TB HDD,HDD,Seagate,1013,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
90 TB SSD,SSD,Samsung,1014,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
93 GB DDR4 Ram,NIC,Hynix,1015,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
97 GB DDR4 RAM,RAM,Samsung,1016,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
346 GB SSD,SSD,Samsung,1017,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
98 GB DDR4 RAM,RAM,Hynix,1018,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
93 Fans Cabinet,Cabinet,Asus,1019,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
92 TB HDD,HDD,Western Digital,1020,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
602 GB M.2,SSD,Samsung,1021,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3590,CPU,Intel,1022,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
106 GB DDR4 RAM,RAM,Hynix,1023,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
92 TB HDD,HDD,Seagate,1024,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
91 TB SSD,SSD,Samsung,1025,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
94 GB DDR4 Ram,RAM,Hynix,1026,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
98 GB DDR4 RAM,RAM,Samsung,1027,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
347 GB SSD,SSD,Samsung,1028,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
99 GB DDR4 RAM,Computer Case,Hynix,1029,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
94 Fans Cabinet,Cabinet,Asus,1030,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
93 TB HDD,HDD,Western Digital,1031,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
603 GB M.2,SSD,Samsung,1032,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3591,CPU,Intel,1033,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
107 GB DDR4 RAM,Computer Case,Hynix,1034,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
93 TB HDD,HDD,Seagate,1035,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
92 TB SSD,SSD,Samsung,1036,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
95 GB DDR4 Ram,Computer Case,Hynix,1037,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
99 GB DDR4 RAM,RAM,Samsung,1038,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
348 GB SSD,SSD,Samsung,1039,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
100 GB DDR4 RAM,NIC,Hynix,1040,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
95 Fans Cabinet,Cabinet,Asus,1041,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
94 TB HDD,HDD,Western Digital,1042,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
604 GB M.2,SSD,Samsung,1043,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3592,CPU,Intel,1044,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
108 GB DDR4 RAM,NIC,Hynix,1045,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
94 TB HDD,HDD,Seagate,1046,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
93 TB SSD,SSD,Samsung,1047,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
96 GB DDR4 Ram,NIC,Hynix,1048,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
100 GB DDR4 RAM,RAM,Samsung,1049,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
349 GB SSD,SSD,Samsung,1050,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
101 GB DDR4 RAM,RAM,Hynix,1051,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
96 Fans Cabinet,Cabinet,Asus,1052,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
95 TB HDD,HDD,Western Digital,1053,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
605 GB M.2,SSD,Samsung,1054,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3593,CPU,Intel,1055,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
109 GB DDR4 RAM,RAM,Hynix,1056,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
95 TB HDD,HDD,Seagate,1057,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
94 TB SSD,SSD,Samsung,1058,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
97 GB DDR4 Ram,RAM,Hynix,1059,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
101 GB DDR4 RAM,RAM,Samsung,1060,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
350 GB SSD,SSD,Samsung,1061,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
102 GB DDR4 RAM,Computer Case,Hynix,1062,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
97 Fans Cabinet,Cabinet,Asus,1063,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
96 TB HDD,HDD,Western Digital,1064,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
606 GB M.2,SSD,Samsung,1065,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3594,CPU,Intel,1066,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
110 GB DDR4 RAM,Computer Case,Hynix,1067,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
96 TB HDD,HDD,Seagate,1068,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
95 TB SSD,SSD,Samsung,1069,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
98 GB DDR4 Ram,Computer Case,Hynix,1070,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
102 GB DDR4 RAM,RAM,Samsung,1071,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
351 GB SSD,SSD,Samsung,1072,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
103 GB DDR4 RAM,NIC,Hynix,1073,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
98 Fans Cabinet,Cabinet,Asus,1074,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
97 TB HDD,HDD,Western Digital,1075,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
607 GB M.2,SSD,Samsung,1076,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3595,CPU,Intel,1077,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
111 GB DDR4 RAM,NIC,Hynix,1078,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
97 TB HDD,HDD,Seagate,1079,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
96 TB SSD,SSD,Samsung,1080,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
99 GB DDR4 Ram,NIC,Hynix,1081,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
103 GB DDR4 RAM,RAM,Samsung,1082,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
352 GB SSD,SSD,Samsung,1083,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
104 GB DDR4 RAM,RAM,Hynix,1084,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
99 Fans Cabinet,Cabinet,Asus,1085,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
98 TB HDD,HDD,Western Digital,1086,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
608 GB M.2,SSD,Samsung,1087,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3596,CPU,Intel,1088,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
112 GB DDR4 RAM,RAM,Hynix,1089,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
98 TB HDD,HDD,Seagate,1090,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
97 TB SSD,SSD,Samsung,1091,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
100 GB DDR4 Ram,RAM,Hynix,1092,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
104 GB DDR4 RAM,RAM,Samsung,1093,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
353 GB SSD,SSD,Samsung,1094,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
105 GB DDR4 RAM,Computer Case,Hynix,1095,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
100 Fans Cabinet,Cabinet,Asus,1096,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
99 TB HDD,HDD,Western Digital,1097,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
609 GB M.2,SSD,Samsung,1098,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3597,CPU,Intel,1099,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
113 GB DDR4 RAM,Computer Case,Hynix,1100,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
99 TB HDD,HDD,Seagate,1101,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
98 TB SSD,SSD,Samsung,1102,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
101 GB DDR4 Ram,Computer Case,Hynix,1103,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
105 GB DDR4 RAM,RAM,Samsung,1104,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
354 GB SSD,SSD,Samsung,1105,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
106 GB DDR4 RAM,NIC,Hynix,1106,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
101 Fans Cabinet,Cabinet,Asus,1107,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
100 TB HDD,HDD,Western Digital,1108,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
610 GB M.2,SSD,Samsung,1109,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3598,CPU,Intel,1110,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
114 GB DDR4 RAM,NIC,Hynix,1111,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
100 TB HDD,HDD,Seagate,1112,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
99 TB SSD,SSD,Samsung,1113,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
102 GB DDR4 Ram,NIC,Hynix,1114,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
106 GB DDR4 RAM,RAM,Samsung,1115,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
355 GB SSD,SSD,Samsung,1116,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
107 GB DDR4 RAM,RAM,Hynix,1117,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
102 Fans Cabinet,Cabinet,Asus,1118,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
101 TB HDD,HDD,Western Digital,1119,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
611 GB M.2,SSD,Samsung,1120,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3599,CPU,Intel,1121,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
115 GB DDR4 RAM,RAM,Hynix,1122,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
101 TB HDD,HDD,Seagate,1123,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
100 TB SSD,SSD,Samsung,1124,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
103 GB DDR4 Ram,RAM,Hynix,1125,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
107 GB DDR4 RAM,RAM,Samsung,1126,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
356 GB SSD,SSD,Samsung,1127,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
108 GB DDR4 RAM,Computer Case,Hynix,1128,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
103 Fans Cabinet,Cabinet,Asus,1129,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
102 TB HDD,HDD,Western Digital,1130,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
612 GB M.2,SSD,Samsung,1131,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3600,CPU,Intel,1132,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
116 GB DDR4 RAM,Computer Case,Hynix,1133,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
102 TB HDD,HDD,Seagate,1134,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
101 TB SSD,SSD,Samsung,1135,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
104 GB DDR4 Ram,Computer Case,Hynix,1136,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
108 GB DDR4 RAM,RAM,Samsung,1137,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
357 GB SSD,SSD,Samsung,1138,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
109 GB DDR4 RAM,NIC,Hynix,1139,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
104 Fans Cabinet,Cabinet,Asus,1140,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
103 TB HDD,HDD,Western Digital,1141,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
613 GB M.2,SSD,Samsung,1142,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3601,CPU,Intel,1143,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
117 GB DDR4 RAM,NIC,Hynix,1144,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
103 TB HDD,HDD,Seagate,1145,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
102 TB SSD,SSD,Samsung,1146,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
105 GB DDR4 Ram,NIC,Hynix,1147,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
109 GB DDR4 RAM,RAM,Samsung,1148,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
358 GB SSD,SSD,Samsung,1149,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
110 GB DDR4 RAM,RAM,Hynix,1150,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
105 Fans Cabinet,Cabinet,Asus,1151,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
104 TB HDD,HDD,Western Digital,1152,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
614 GB M.2,SSD,Samsung,1153,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3602,CPU,Intel,1154,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
118 GB DDR4 RAM,RAM,Hynix,1155,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
104 TB HDD,HDD,Seagate,1156,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
103 TB SSD,SSD,Samsung,1157,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
106 GB DDR4 Ram,RAM,Hynix,1158,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
110 GB DDR4 RAM,RAM,Samsung,1159,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
359 GB SSD,SSD,Samsung,1160,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
111 GB DDR4 RAM,Computer Case,Hynix,1161,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
106 Fans Cabinet,Cabinet,Asus,1162,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
105 TB HDD,HDD,Western Digital,1163,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
615 GB M.2,SSD,Samsung,1164,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3603,CPU,Intel,1165,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
119 GB DDR4 RAM,Computer Case,Hynix,1166,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
105 TB HDD,HDD,Seagate,1167,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
104 TB SSD,SSD,Samsung,1168,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
107 GB DDR4 Ram,Computer Case,Hynix,1169,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
111 GB DDR4 RAM,RAM,Samsung,1170,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
360 GB SSD,SSD,Samsung,1171,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
112 GB DDR4 RAM,NIC,Hynix,1172,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
107 Fans Cabinet,Cabinet,Asus,1173,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
106 TB HDD,HDD,Western Digital,1174,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
616 GB M.2,SSD,Samsung,1175,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3604,CPU,Intel,1176,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
120 GB DDR4 RAM,NIC,Hynix,1177,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
